Capacity data calculated from MERRA-2
""
BEGIN_DATA
year,month,day,hour,s_cfs
2016,2,2,24,0.0
2016,2,3,1,0.0
2016,2,3,2,0.0
2016,2,3,3,0.0
2016,2,3,4,0.0
2016,2,3,5,0.0
2016,2,3,6,0.0
2016,2,3,7,0.0
2016,2,3,8,0.0
2016,2,3,9,0.0
2016,2,3,10,0.0
2016,2,3,11,0.0
2016,2,3,12,0.0
2016,2,3,13,0.004117903097617105
2016,2,3,14,0.034885581134918756
2016,2,3,15,0.056403709663726306
2016,2,3,16,0.07262130445866963
2016,2,3,17,0.06875946137154834
2016,2,3,18,0.04486347713380078
2016,2,3,19,0.025882134413550438
2016,2,3,20,0.010207675825874129
2016,2,3,21,0.003001275357530611
2016,2,3,22,0.00010292905361857866
2016,2,3,23,0.0
2016,2,3,24,0.0
2016,2,4,1,0.0
2016,2,4,2,0.0
2016,2,4,3,0.0
2016,2,4,4,0.0
2016,2,4,5,0.0
2016,2,4,6,0.0
2016,2,4,7,0.0
2016,2,4,8,0.0
2016,2,4,9,0.0
2016,2,4,10,0.0
2016,2,4,11,0.0
2016,2,4,12,0.0
2016,2,4,13,0.0047734669174359515
2016,2,4,14,0.03138251694116363
2016,2,4,15,0.07277428580862577
2016,2,4,16,0.15604355345964002
2016,2,4,17,0.25249307511944186
2016,2,4,18,0.34451436870961033
2016,2,4,19,0.33831434315826553
2016,2,4,20,0.3183259014590644
2016,2,4,21,0.11671972675753826
2016,2,4,22,0.0068316547145152165
2016,2,4,23,0.0
2016,2,4,24,0.0
2016,2,5,1,0.0
2016,2,5,2,0.0
2016,2,5,3,0.0
2016,2,5,4,0.0
2016,2,5,5,0.0
2016,2,5,6,0.0
2016,2,5,7,0.0
2016,2,5,8,0.0
2016,2,5,9,0.0
2016,2,5,10,0.0
2016,2,5,11,0.0
2016,2,5,12,0.0
2016,2,5,13,0.0006578726008425776
2016,2,5,14,0.007489157060422375
2016,2,5,15,0.018946694157850018
2016,2,5,16,0.049045330397181945
2016,2,5,17,0.05864631298906286
2016,2,5,18,0.08487793460794246
2016,2,5,19,0.09612478360040799
2016,2,5,20,0.1692067906048008
2016,2,5,21,0.1358086176005717
2016,2,5,22,0.009807688630354642
2016,2,5,23,0.0
2016,2,5,24,0.0
2016,2,6,1,0.0
2016,2,6,2,0.0
2016,2,6,3,0.0
2016,2,6,4,0.0
2016,2,6,5,0.0
2016,2,6,6,0.0
2016,2,6,7,0.0
2016,2,6,8,0.0
2016,2,6,9,0.0
2016,2,6,10,0.0
2016,2,6,11,0.0
2016,2,6,12,0.0
2016,2,6,13,0.14086813960827874
2016,2,6,14,0.3957242412679408
2016,2,6,15,0.48856037441029326
2016,2,6,16,0.5105355992189742
2016,2,6,17,0.5257013258718208
2016,2,6,18,0.5977085926512431
2016,2,6,19,0.6134582522920827
2016,2,6,20,0.52856348791512
2016,2,6,21,0.24355273509918773
2016,2,6,22,0.017194869446189805
2016,2,6,23,0.0
2016,2,6,24,0.0
2016,2,7,1,0.0
2016,2,7,2,0.0
2016,2,7,3,0.0
2016,2,7,4,0.0
2016,2,7,5,0.0
2016,2,7,6,0.0
2016,2,7,7,0.0
2016,2,7,8,0.0
2016,2,7,9,0.0
2016,2,7,10,0.0
2016,2,7,11,0.0
2016,2,7,12,0.0
2016,2,7,13,0.1511790268620792
2016,2,7,14,0.4346665704132132
2016,2,7,15,0.5275372753575257
2016,2,7,16,0.5155370357976797
2016,2,7,17,0.49642314553976324
2016,2,7,18,0.5053309651790884
2016,2,7,19,0.5164497989802658
2016,2,7,20,0.5152052749112214
2016,2,7,21,0.24297045714622376
2016,2,7,22,0.01775524124567444
2016,2,7,23,0.0
2016,2,7,24,0.0
2016,2,8,1,0.0
